,School,Year,schoolyear,Race,Gender,Disadvantaged,ESOL,Disabled,Passed
2744,Charlottesville,2013,14,Black,Female,1,0,0,1
2745,Charlottesville,2013,14,Black,Female,1,0,0,1
2746,Charlottesville,2013,14,Black,Female,1,0,0,1
2747,Charlottesville,2013,14,Black,Female,1,0,0,1
2748,Charlottesville,2013,14,Black,Female,1,0,0,1
2749,Charlottesville,2013,14,Black,Female,1,0,0,0
2750,Charlottesville,2013,14,Black,Female,1,0,0,0
2751,Charlottesville,2013,14,Black,Female,1,0,0,0
2752,Charlottesville,2013,14,Black,Female,1,0,0,0
2753,Charlottesville,2013,14,Black,Female,1,0,0,0
2754,Charlottesville,2013,14,Black,Female,1,0,0,0
2755,Charlottesville,2013,14,Black,Female,1,0,0,0
2756,Charlottesville,2013,14,Black,Female,1,0,0,0
2757,Charlottesville,2013,14,Black,Female,1,0,0,0
2758,Charlottesville,2013,14,Black,Female,1,0,0,0
2759,Charlottesville,2013,14,Black,Female,1,0,0,0
2760,Charlottesville,2013,14,Black,Female,1,0,0,0
2761,Charlottesville,2013,14,Black,Female,1,0,0,0
2762,Charlottesville,2013,14,Black,Female,1,0,0,0
2763,Charlottesville,2013,14,Black,Female,1,0,0,0
2764,Charlottesville,2013,14,Black,Male,1,0,0,1
2765,Charlottesville,2013,14,Black,Male,1,0,0,1
2766,Charlottesville,2013,14,Black,Male,1,0,0,1
2767,Charlottesville,2013,14,Black,Male,1,0,0,1
2768,Charlottesville,2013,14,Black,Male,1,0,0,1
2769,Charlottesville,2013,14,Black,Male,1,0,0,1
2770,Charlottesville,2013,14,Black,Male,1,0,0,1
2771,Charlottesville,2013,14,Black,Male,1,0,0,1
2772,Charlottesville,2013,14,Black,Male,1,0,0,1
2773,Charlottesville,2013,14,Black,Male,1,0,0,1
2774,Charlottesville,2013,14,Black,Male,1,0,0,0
2775,Charlottesville,2013,14,Black,Male,1,0,0,0
2776,Charlottesville,2013,14,Black,Male,1,0,0,0
2777,Charlottesville,2013,14,Black,Male,1,0,0,0
2778,Charlottesville,2013,14,Black,Male,1,0,0,0
2779,Charlottesville,2013,14,Black,Male,1,0,0,0
2780,Charlottesville,2013,14,Black,Male,1,0,0,0
2781,Charlottesville,2013,14,Black,Male,1,0,0,0
2782,Charlottesville,2013,14,Black,Male,1,0,0,0
2783,Charlottesville,2013,14,Black,Male,1,0,0,0
2784,Charlottesville,2013,14,Black,Male,1,0,0,0
2785,Charlottesville,2013,14,Black,Male,1,0,0,0
2786,Charlottesville,2013,14,Black,Male,1,0,0,0
2787,Albemarle,2014,5,White,Female,0,0,0,1
2788,Albemarle,2014,5,White,Female,0,0,0,1
2789,Albemarle,2014,5,White,Female,0,0,0,1
2790,Albemarle,2014,5,White,Female,0,0,0,1
2791,Albemarle,2014,5,White,Female,0,0,0,1
2792,Albemarle,2014,5,White,Female,0,0,0,1
2793,Albemarle,2014,5,White,Female,0,0,0,1
2794,Albemarle,2014,5,White,Female,0,0,0,1
2795,Albemarle,2014,5,White,Female,0,0,0,1
2796,Albemarle,2014,5,White,Female,0,0,0,1
2797,Albemarle,2014,5,White,Female,0,0,0,1
2798,Albemarle,2014,5,White,Female,0,0,0,1
2799,Albemarle,2014,5,White,Female,0,0,0,1
2800,Albemarle,2014,5,White,Female,0,0,0,1
2801,Albemarle,2014,5,White,Female,0,0,0,1
2802,Albemarle,2014,5,White,Female,0,0,0,1
2803,Albemarle,2014,5,White,Female,0,0,0,1
2804,Albemarle,2014,5,White,Female,0,0,0,1
2805,Albemarle,2014,5,White,Female,0,0,0,1
2806,Albemarle,2014,5,White,Female,0,0,0,1
2807,Albemarle,2014,5,White,Female,0,0,0,1
2808,Albemarle,2014,5,White,Female,0,0,0,1
2809,Albemarle,2014,5,White,Female,0,0,0,1
2810,Albemarle,2014,5,White,Female,0,0,0,1
2811,Albemarle,2014,5,White,Female,0,0,0,1
2812,Albemarle,2014,5,White,Female,0,0,0,1
2813,Albemarle,2014,5,White,Female,0,0,0,1
2814,Albemarle,2014,5,White,Female,0,0,0,1
2815,Albemarle,2014,5,White,Female,0,0,0,1
2816,Albemarle,2014,5,White,Female,0,0,0,1
2817,Albemarle,2014,5,White,Female,0,0,0,1
2818,Albemarle,2014,5,White,Female,0,0,0,1
2819,Albemarle,2014,5,White,Female,0,0,0,1
2820,Albemarle,2014,5,White,Female,0,0,0,1
2821,Albemarle,2014,5,White,Female,0,0,0,1
2822,Albemarle,2014,5,White,Female,0,0,0,1
2823,Albemarle,2014,5,White,Female,0,0,0,1
2824,Albemarle,2014,5,White,Female,0,0,0,1
2825,Albemarle,2014,5,White,Female,0,0,0,1
2826,Albemarle,2014,5,White,Female,0,0,0,1
2827,Albemarle,2014,5,White,Female,0,0,0,1
2828,Albemarle,2014,5,White,Female,0,0,0,1
2829,Albemarle,2014,5,White,Female,0,0,0,1
2830,Albemarle,2014,5,White,Female,0,0,0,1
2831,Albemarle,2014,5,White,Female,0,0,0,1
2832,Albemarle,2014,5,White,Female,0,0,0,1
2833,Albemarle,2014,5,White,Female,0,0,0,1
2834,Albemarle,2014,5,White,Female,0,0,0,1
2835,Albemarle,2014,5,White,Female,0,0,0,1
2836,Albemarle,2014,5,White,Female,0,0,0,0
2837,Albemarle,2014,5,White,Female,0,0,0,0
2838,Albemarle,2014,5,White,Female,0,0,0,0
2839,Albemarle,2014,5,White,Female,0,0,0,0
2840,Albemarle,2014,5,White,Female,0,0,0,0
2841,Albemarle,2014,5,White,Female,0,0,0,0
2842,Albemarle,2014,5,White,Female,0,0,0,0
2843,Albemarle,2014,5,White,Female,0,0,0,0
2844,Albemarle,2014,5,White,Female,0,0,0,0
2845,Albemarle,2014,5,White,Male,0,0,0,1
2846,Albemarle,2014,5,White,Male,0,0,0,1
2847,Albemarle,2014,5,White,Male,0,0,0,1
2848,Albemarle,2014,5,White,Male,0,0,0,1
2849,Albemarle,2014,5,White,Male,0,0,0,1
2850,Albemarle,2014,5,White,Male,0,0,0,1
2851,Albemarle,2014,5,White,Male,0,0,0,1
2852,Albemarle,2014,5,White,Male,0,0,0,1
2853,Albemarle,2014,5,White,Male,0,0,0,1
2854,Albemarle,2014,5,White,Male,0,0,0,1
2855,Albemarle,2014,5,White,Male,0,0,0,1
2856,Albemarle,2014,5,White,Male,0,0,0,1
2857,Albemarle,2014,5,White,Male,0,0,0,1
2858,Albemarle,2014,5,White,Male,0,0,0,1
2859,Albemarle,2014,5,White,Male,0,0,0,1
2860,Albemarle,2014,5,White,Male,0,0,0,1
2861,Albemarle,2014,5,White,Male,0,0,0,1
2862,Albemarle,2014,5,White,Male,0,0,0,1
2863,Albemarle,2014,5,White,Male,0,0,0,1
2864,Albemarle,2014,5,White,Male,0,0,0,1
2865,Albemarle,2014,5,White,Male,0,0,0,1
2866,Albemarle,2014,5,White,Male,0,0,0,1
2867,Albemarle,2014,5,White,Male,0,0,0,1
2868,Albemarle,2014,5,White,Male,0,0,0,1
2869,Albemarle,2014,5,White,Male,0,0,0,1
2870,Albemarle,2014,5,White,Male,0,0,0,1
2871,Albemarle,2014,5,White,Male,0,0,0,1
2872,Albemarle,2014,5,White,Male,0,0,0,1
2873,Albemarle,2014,5,White,Male,0,0,0,1
2874,Albemarle,2014,5,White,Male,0,0,0,1
2875,Albemarle,2014,5,White,Male,0,0,0,1
2876,Albemarle,2014,5,White,Male,0,0,0,1
2877,Albemarle,2014,5,White,Male,0,0,0,1
2878,Albemarle,2014,5,White,Male,0,0,0,1
2879,Albemarle,2014,5,White,Male,0,0,0,1
2880,Albemarle,2014,5,White,Male,0,0,0,1
2881,Albemarle,2014,5,White,Male,0,0,0,1
2882,Albemarle,2014,5,White,Male,0,0,0,1
2883,Albemarle,2014,5,White,Male,0,0,0,1
2884,Albemarle,2014,5,White,Male,0,0,0,1
2885,Albemarle,2014,5,White,Male,0,0,0,1
2886,Albemarle,2014,5,White,Male,0,0,0,1
2887,Albemarle,2014,5,White,Male,0,0,0,1
2888,Albemarle,2014,5,White,Male,0,0,0,1
2889,Albemarle,2014,5,White,Male,0,0,0,1
2890,Albemarle,2014,5,White,Male,0,0,0,1
2891,Albemarle,2014,5,White,Male,0,0,0,1
2892,Albemarle,2014,5,White,Male,0,0,0,1
2893,Albemarle,2014,5,White,Male,0,0,0,1
2894,Albemarle,2014,5,White,Male,0,0,0,1
2895,Albemarle,2014,5,White,Male,0,0,0,1
2896,Albemarle,2014,5,White,Male,0,0,0,1
2897,Albemarle,2014,5,White,Male,0,0,0,1
2898,Albemarle,2014,5,White,Male,0,0,0,1
2899,Albemarle,2014,5,White,Male,0,0,0,1
2900,Albemarle,2014,5,White,Male,0,0,0,1
2901,Albemarle,2014,5,White,Male,0,0,0,1
2902,Albemarle,2014,5,White,Male,0,0,0,1
2903,Albemarle,2014,5,White,Male,0,0,0,1
2904,Albemarle,2014,5,White,Male,0,0,0,1
2905,Albemarle,2014,5,White,Male,0,0,0,1
2906,Albemarle,2014,5,White,Male,0,0,0,1
2907,Albemarle,2014,5,White,Male,0,0,0,1
2908,Albemarle,2014,5,White,Male,0,0,0,1
2909,Albemarle,2014,5,White,Male,0,0,0,1
2910,Albemarle,2014,5,White,Male,0,0,0,1
2911,Albemarle,2014,5,White,Male,0,0,0,0
2912,Albemarle,2014,5,White,Male,0,0,0,0
2913,Albemarle,2014,5,White,Male,0,0,0,0
2914,Albemarle,2014,5,White,Male,0,0,0,0
2915,Albemarle,2014,5,White,Male,0,0,0,0
2916,Albemarle,2014,5,White,Male,0,0,0,0
2917,Albemarle,2014,5,White,Male,0,0,0,0
2918,Albemarle,2014,5,White,Male,0,0,1,1
2919,Albemarle,2014,5,White,Male,0,0,1,1
2920,Albemarle,2014,5,White,Male,0,0,1,1
2921,Albemarle,2014,5,White,Male,0,0,1,1
2922,Albemarle,2014,5,White,Male,0,0,1,1
2923,Albemarle,2014,5,White,Male,0,0,1,1
2924,Albemarle,2014,5,White,Male,0,0,1,1
2925,Albemarle,2014,5,White,Male,0,0,1,0
2926,Albemarle,2014,5,White,Male,0,0,1,0
2927,Albemarle,2014,5,White,Male,0,0,1,0
2928,Albemarle,2014,5,White,Male,0,0,1,0
2929,Monticello,2014,25,White,Female,0,0,0,1
2930,Monticello,2014,25,White,Female,0,0,0,1
2931,Monticello,2014,25,White,Female,0,0,0,1
2932,Monticello,2014,25,White,Female,0,0,0,1
2933,Monticello,2014,25,White,Female,0,0,0,1
2934,Monticello,2014,25,White,Female,0,0,0,1
2935,Monticello,2014,25,White,Female,0,0,0,1
2936,Monticello,2014,25,White,Female,0,0,0,1
2937,Monticello,2014,25,White,Female,0,0,0,1
2938,Monticello,2014,25,White,Female,0,0,0,1
2939,Monticello,2014,25,White,Female,0,0,0,1
2940,Monticello,2014,25,White,Female,0,0,0,1
2941,Monticello,2014,25,White,Female,0,0,0,1
2942,Monticello,2014,25,White,Female,0,0,0,1
2943,Monticello,2014,25,White,Female,0,0,0,1
2944,Monticello,2014,25,White,Female,0,0,0,1
2945,Monticello,2014,25,White,Female,0,0,0,1
2946,Monticello,2014,25,White,Female,0,0,0,1
2947,Monticello,2014,25,White,Female,0,0,0,1
2948,Monticello,2014,25,White,Female,0,0,0,1
2949,Monticello,2014,25,White,Female,0,0,0,1
2950,Monticello,2014,25,White,Female,0,0,0,1
2951,Monticello,2014,25,White,Female,0,0,0,1
2952,Monticello,2014,25,White,Female,0,0,0,1
2953,Monticello,2014,25,White,Female,0,0,0,1
2954,Monticello,2014,25,White,Female,0,0,0,1
2955,Monticello,2014,25,White,Female,0,0,0,1
2956,Monticello,2014,25,White,Female,0,0,0,1
2957,Monticello,2014,25,White,Female,0,0,0,1
2958,Monticello,2014,25,White,Female,0,0,0,1
2959,Monticello,2014,25,White,Female,0,0,0,1
2960,Monticello,2014,25,White,Female,0,0,0,1
2961,Monticello,2014,25,White,Female,0,0,0,1
2962,Monticello,2014,25,White,Female,0,0,0,1
2963,Monticello,2014,25,White,Female,0,0,0,1
2964,Monticello,2014,25,White,Female,0,0,0,1
2965,Monticello,2014,25,White,Female,0,0,0,1
2966,Monticello,2014,25,White,Female,0,0,0,1
2967,Monticello,2014,25,White,Female,0,0,0,1
2968,Monticello,2014,25,White,Female,0,0,0,1
2969,Monticello,2014,25,White,Female,0,0,0,1
2970,Monticello,2014,25,White,Female,0,0,0,1
2971,Monticello,2014,25,White,Female,0,0,0,1
2972,Monticello,2014,25,White,Female,0,0,0,1
2973,Monticello,2014,25,White,Female,0,0,0,1
2974,Monticello,2014,25,White,Female,0,0,0,1
2975,Monticello,2014,25,White,Female,0,0,0,1
2976,Monticello,2014,25,White,Female,0,0,0,1
2977,Monticello,2014,25,White,Female,0,0,0,1
2978,Monticello,2014,25,White,Female,0,0,0,1
2979,Monticello,2014,25,White,Female,0,0,0,0
2980,Monticello,2014,25,White,Male,0,0,0,1
2981,Monticello,2014,25,White,Male,0,0,0,1
2982,Monticello,2014,25,White,Male,0,0,0,1
2983,Monticello,2014,25,White,Male,0,0,0,1
2984,Monticello,2014,25,White,Male,0,0,0,1
2985,Monticello,2014,25,White,Male,0,0,0,1
2986,Monticello,2014,25,White,Male,0,0,0,1
2987,Monticello,2014,25,White,Male,0,0,0,1
2988,Monticello,2014,25,White,Male,0,0,0,1
2989,Monticello,2014,25,White,Male,0,0,0,1
2990,Monticello,2014,25,White,Male,0,0,0,1
2991,Monticello,2014,25,White,Male,0,0,0,1
2992,Monticello,2014,25,White,Male,0,0,0,1
2993,Monticello,2014,25,White,Male,0,0,0,1
2994,Monticello,2014,25,White,Male,0,0,0,1
2995,Monticello,2014,25,White,Male,0,0,0,1
2996,Monticello,2014,25,White,Male,0,0,0,1
2997,Monticello,2014,25,White,Male,0,0,0,1
2998,Monticello,2014,25,White,Male,0,0,0,1
2999,Monticello,2014,25,White,Male,0,0,0,1
3000,Monticello,2014,25,White,Male,0,0,0,1
3001,Monticello,2014,25,White,Male,0,0,0,1
3002,Monticello,2014,25,White,Male,0,0,0,1
3003,Monticello,2014,25,White,Male,0,0,0,1
3004,Monticello,2014,25,White,Male,0,0,0,1
3005,Monticello,2014,25,White,Male,0,0,0,1
3006,Monticello,2014,25,White,Male,0,0,0,1
3007,Monticello,2014,25,White,Male,0,0,0,1
3008,Monticello,2014,25,White,Male,0,0,0,1
3009,Monticello,2014,25,White,Male,0,0,0,1
3010,Monticello,2014,25,White,Male,0,0,0,1
3011,Monticello,2014,25,White,Male,0,0,0,1
3012,Monticello,2014,25,White,Male,0,0,0,1
3013,Monticello,2014,25,White,Male,0,0,0,1
3014,Monticello,2014,25,White,Male,0,0,0,1
3015,Monticello,2014,25,White,Male,0,0,0,1
3016,Monticello,2014,25,White,Male,0,0,0,1
3017,Monticello,2014,25,White,Male,0,0,0,1
3018,Monticello,2014,25,White,Male,0,0,0,1
3019,Monticello,2014,25,White,Male,0,0,0,1
3020,Monticello,2014,25,White,Male,0,0,0,1
3021,Monticello,2014,25,White,Male,0,0,0,0
3022,Monticello,2014,25,White,Male,0,0,0,0
3023,Monticello,2014,25,White,Male,0,0,0,0
3024,Monticello,2014,25,White,Male,0,0,0,0
3025,Monticello,2014,25,White,Male,0,0,0,0
3026,Monticello,2014,25,White,Male,0,0,0,0
3027,Monticello,2014,25,White,Male,0,0,0,0
3028,Monticello,2014,25,White,Male,0,0,0,0
3029,Monticello,2014,25,White,Male,0,0,0,0
3030,Monticello,2014,25,White,Female,1,0,0,1
3031,Monticello,2014,25,White,Female,1,0,0,1
3032,Monticello,2014,25,White,Female,1,0,0,1
3033,Monticello,2014,25,White,Female,1,0,0,1
3034,Monticello,2014,25,White,Female,1,0,0,1
3035,Monticello,2014,25,White,Female,1,0,0,1
3036,Monticello,2014,25,White,Female,1,0,0,1
3037,Monticello,2014,25,White,Female,1,0,0,1
3038,Monticello,2014,25,White,Female,1,0,0,1
3039,Monticello,2014,25,White,Female,1,0,0,0
3040,Monticello,2014,25,White,Female,1,0,0,0
3041,Western,2014,35,White,Female,0,0,0,1
3042,Western,2014,35,White,Female,0,0,0,1
3043,Western,2014,35,White,Female,0,0,0,1
3044,Western,2014,35,White,Female,0,0,0,1
3045,Western,2014,35,White,Female,0,0,0,1
3046,Western,2014,35,White,Female,0,0,0,1
3047,Western,2014,35,White,Female,0,0,0,1
3048,Western,2014,35,White,Female,0,0,0,1
3049,Western,2014,35,White,Female,0,0,0,1
3050,Western,2014,35,White,Female,0,0,0,1
3051,Western,2014,35,White,Female,0,0,0,1
3052,Western,2014,35,White,Female,0,0,0,1
3053,Western,2014,35,White,Female,0,0,0,1
3054,Western,2014,35,White,Female,0,0,0,1
3055,Western,2014,35,White,Female,0,0,0,1
3056,Western,2014,35,White,Female,0,0,0,1
3057,Western,2014,35,White,Female,0,0,0,1
3058,Western,2014,35,White,Female,0,0,0,1
3059,Western,2014,35,White,Female,0,0,0,1
3060,Western,2014,35,White,Female,0,0,0,1
3061,Western,2014,35,White,Female,0,0,0,1
3062,Western,2014,35,White,Female,0,0,0,1
3063,Western,2014,35,White,Female,0,0,0,1
3064,Western,2014,35,White,Female,0,0,0,1
3065,Western,2014,35,White,Female,0,0,0,1
3066,Western,2014,35,White,Female,0,0,0,1
3067,Western,2014,35,White,Female,0,0,0,1
3068,Western,2014,35,White,Female,0,0,0,1
3069,Western,2014,35,White,Female,0,0,0,1
3070,Western,2014,35,White,Female,0,0,0,1
3071,Western,2014,35,White,Female,0,0,0,1
3072,Western,2014,35,White,Female,0,0,0,1
3073,Western,2014,35,White,Female,0,0,0,1
3074,Western,2014,35,White,Female,0,0,0,1
3075,Western,2014,35,White,Female,0,0,0,1
3076,Western,2014,35,White,Female,0,0,0,1
3077,Western,2014,35,White,Female,0,0,0,1
3078,Western,2014,35,White,Female,0,0,0,1
3079,Western,2014,35,White,Female,0,0,0,1
3080,Western,2014,35,White,Female,0,0,0,1
3081,Western,2014,35,White,Female,0,0,0,1
3082,Western,2014,35,White,Female,0,0,0,1
3083,Western,2014,35,White,Female,0,0,0,1
3084,Western,2014,35,White,Female,0,0,0,1
3085,Western,2014,35,White,Female,0,0,0,1
3086,Western,2014,35,White,Female,0,0,0,1
3087,Western,2014,35,White,Female,0,0,0,1
3088,Western,2014,35,White,Female,0,0,0,1
3089,Western,2014,35,White,Female,0,0,0,1
3090,Western,2014,35,White,Female,0,0,0,1
3091,Western,2014,35,White,Female,0,0,0,1
3092,Western,2014,35,White,Female,0,0,0,1
3093,Western,2014,35,White,Female,0,0,0,1
3094,Western,2014,35,White,Female,0,0,0,1
3095,Western,2014,35,White,Female,0,0,0,1
3096,Western,2014,35,White,Female,0,0,0,1
3097,Western,2014,35,White,Female,0,0,0,1
3098,Western,2014,35,White,Female,0,0,0,1
3099,Western,2014,35,White,Female,0,0,0,1
3100,Western,2014,35,White,Female,0,0,0,1
3101,Western,2014,35,White,Female,0,0,0,1
3102,Western,2014,35,White,Female,0,0,0,1
3103,Western,2014,35,White,Female,0,0,0,1
3104,Western,2014,35,White,Female,0,0,0,1
3105,Western,2014,35,White,Female,0,0,0,1
3106,Western,2014,35,White,Female,0,0,0,1
3107,Western,2014,35,White,Female,0,0,0,1
3108,Western,2014,35,White,Female,0,0,0,1
3109,Western,2014,35,White,Female,0,0,0,1
3110,Western,2014,35,White,Female,0,0,0,1
3111,Western,2014,35,White,Female,0,0,0,1
3112,Western,2014,35,White,Female,0,0,0,1
3113,Western,2014,35,White,Female,0,0,0,1
3114,Western,2014,35,White,Female,0,0,0,1
3115,Western,2014,35,White,Female,0,0,0,1
3116,Western,2014,35,White,Female,0,0,0,1
3117,Western,2014,35,White,Female,0,0,0,1
3118,Western,2014,35,White,Female,0,0,0,1
3119,Western,2014,35,White,Female,0,0,0,1
3120,Western,2014,35,White,Female,0,0,0,1
3121,Western,2014,35,White,Female,0,0,0,1
3122,Western,2014,35,White,Female,0,0,0,1
3123,Western,2014,35,White,Female,0,0,0,1
3124,Western,2014,35,White,Female,0,0,0,1
3125,Western,2014,35,White,Female,0,0,0,1
3126,Western,2014,35,White,Female,0,0,0,1
3127,Western,2014,35,White,Female,0,0,0,1
3128,Western,2014,35,White,Female,0,0,0,1
3129,Western,2014,35,White,Female,0,0,0,1
3130,Western,2014,35,White,Female,0,0,0,1
3131,Western,2014,35,White,Female,0,0,0,1
3132,Western,2014,35,White,Female,0,0,0,1
3133,Western,2014,35,White,Female,0,0,0,1
3134,Western,2014,35,White,Female,0,0,0,1
3135,Western,2014,35,White,Female,0,0,0,1
3136,Western,2014,35,White,Female,0,0,0,1
3137,Western,2014,35,White,Female,0,0,0,1
3138,Western,2014,35,White,Female,0,0,0,1
3139,Western,2014,35,White,Female,0,0,0,1
3140,Western,2014,35,White,Female,0,0,0,1
3141,Western,2014,35,White,Female,0,0,0,1
3142,Western,2014,35,White,Female,0,0,0,1
3143,Western,2014,35,White,Female,0,0,0,1
3144,Western,2014,35,White,Female,0,0,0,0
3145,Western,2014,35,White,Female,0,0,0,0
3146,Western,2014,35,White,Female,0,0,0,0
3147,Western,2014,35,White,Female,0,0,0,0
3148,Western,2014,35,White,Female,0,0,0,0
3149,Western,2014,35,White,Female,0,0,0,0
3150,Western,2014,35,White,Female,0,0,0,0
3151,Western,2014,35,White,Female,0,0,0,0
3152,Western,2014,35,White,Female,0,0,0,0
3153,Western,2014,35,White,Female,0,0,0,0
3154,Western,2014,35,White,Female,0,0,0,0
3155,Western,2014,35,White,Female,0,0,0,0
3156,Western,2014,35,White,Female,0,0,0,0
3157,Western,2014,35,White,Male,0,0,0,1
3158,Western,2014,35,White,Male,0,0,0,1
3159,Western,2014,35,White,Male,0,0,0,1
3160,Western,2014,35,White,Male,0,0,0,1
3161,Western,2014,35,White,Male,0,0,0,1
3162,Western,2014,35,White,Male,0,0,0,1
3163,Western,2014,35,White,Male,0,0,0,1
3164,Western,2014,35,White,Male,0,0,0,1
3165,Western,2014,35,White,Male,0,0,0,1
3166,Western,2014,35,White,Male,0,0,0,1
3167,Western,2014,35,White,Male,0,0,0,1
3168,Western,2014,35,White,Male,0,0,0,1
3169,Western,2014,35,White,Male,0,0,0,1
3170,Western,2014,35,White,Male,0,0,0,1
3171,Western,2014,35,White,Male,0,0,0,1
3172,Western,2014,35,White,Male,0,0,0,1
3173,Western,2014,35,White,Male,0,0,0,1
3174,Western,2014,35,White,Male,0,0,0,1
3175,Western,2014,35,White,Male,0,0,0,1
3176,Western,2014,35,White,Male,0,0,0,1
3177,Western,2014,35,White,Male,0,0,0,1
3178,Western,2014,35,White,Male,0,0,0,1
3179,Western,2014,35,White,Male,0,0,0,1
3180,Western,2014,35,White,Male,0,0,0,1
3181,Western,2014,35,White,Male,0,0,0,1
3182,Western,2014,35,White,Male,0,0,0,1
3183,Western,2014,35,White,Male,0,0,0,1
3184,Western,2014,35,White,Male,0,0,0,1
3185,Western,2014,35,White,Male,0,0,0,1
3186,Western,2014,35,White,Male,0,0,0,1
3187,Western,2014,35,White,Male,0,0,0,1
3188,Western,2014,35,White,Male,0,0,0,1
3189,Western,2014,35,White,Male,0,0,0,1
3190,Western,2014,35,White,Male,0,0,0,1
3191,Western,2014,35,White,Male,0,0,0,1
3192,Western,2014,35,White,Male,0,0,0,1
3193,Western,2014,35,White,Male,0,0,0,1
3194,Western,2014,35,White,Male,0,0,0,1
3195,Western,2014,35,White,Male,0,0,0,1
3196,Western,2014,35,White,Male,0,0,0,1
3197,Western,2014,35,White,Male,0,0,0,1
3198,Western,2014,35,White,Male,0,0,0,1
3199,Western,2014,35,White,Male,0,0,0,1
3200,Western,2014,35,White,Male,0,0,0,1
3201,Western,2014,35,White,Male,0,0,0,1
3202,Western,2014,35,White,Male,0,0,0,1
3203,Western,2014,35,White,Male,0,0,0,1
3204,Western,2014,35,White,Male,0,0,0,1
3205,Western,2014,35,White,Male,0,0,0,1
3206,Western,2014,35,White,Male,0,0,0,1
3207,Western,2014,35,White,Male,0,0,0,1
3208,Western,2014,35,White,Male,0,0,0,1
3209,Western,2014,35,White,Male,0,0,0,1
3210,Western,2014,35,White,Male,0,0,0,1
3211,Western,2014,35,White,Male,0,0,0,1
3212,Western,2014,35,White,Male,0,0,0,1
3213,Western,2014,35,White,Male,0,0,0,1
3214,Western,2014,35,White,Male,0,0,0,1
3215,Western,2014,35,White,Male,0,0,0,1
3216,Western,2014,35,White,Male,0,0,0,1
3217,Western,2014,35,White,Male,0,0,0,1
3218,Western,2014,35,White,Male,0,0,0,1
3219,Western,2014,35,White,Male,0,0,0,1
3220,Western,2014,35,White,Male,0,0,0,1
3221,Western,2014,35,White,Male,0,0,0,1
3222,Western,2014,35,White,Male,0,0,0,1
3223,Western,2014,35,White,Male,0,0,0,1
3224,Western,2014,35,White,Male,0,0,0,1
3225,Western,2014,35,White,Male,0,0,0,1
3226,Western,2014,35,White,Male,0,0,0,1
3227,Western,2014,35,White,Male,0,0,0,1
3228,Western,2014,35,White,Male,0,0,0,1
3229,Western,2014,35,White,Male,0,0,0,1
3230,Western,2014,35,White,Male,0,0,0,0
3231,Western,2014,35,White,Male,0,0,0,0
3232,Western,2014,35,White,Male,0,0,0,0
3233,Western,2014,35,White,Male,0,0,0,0
3234,Western,2014,35,White,Male,0,0,1,1
3235,Western,2014,35,White,Male,0,0,1,1
3236,Western,2014,35,White,Male,0,0,1,1
3237,Western,2014,35,White,Male,0,0,1,1
3238,Western,2014,35,White,Male,0,0,1,1
3239,Western,2014,35,White,Male,0,0,1,1
3240,Western,2014,35,White,Male,0,0,1,1
3241,Western,2014,35,White,Male,0,0,1,0
3242,Western,2014,35,White,Male,0,0,1,0
3243,Western,2014,35,White,Male,0,0,1,0
3244,Western,2014,35,White,Female,1,0,0,1
3245,Western,2014,35,White,Female,1,0,0,1
3246,Western,2014,35,White,Female,1,0,0,1
3247,Western,2014,35,White,Female,1,0,0,1
3248,Western,2014,35,White,Female,1,0,0,1
3249,Western,2014,35,White,Female,1,0,0,1
3250,Western,2014,35,White,Female,1,0,0,1
3251,Western,2014,35,White,Female,1,0,0,1
3252,Western,2014,35,White,Female,1,0,0,0
3253,Western,2014,35,White,Female,1,0,0,0
3254,Charlottesville,2014,15,Black,Female,0,0,0,1
3255,Charlottesville,2014,15,Black,Female,0,0,0,1
3256,Charlottesville,2014,15,Black,Female,0,0,0,1
3257,Charlottesville,2014,15,Black,Female,0,0,0,1
3258,Charlottesville,2014,15,Black,Female,0,0,0,1
3259,Charlottesville,2014,15,Black,Female,0,0,0,1
3260,Charlottesville,2014,15,Black,Female,0,0,0,1
3261,Charlottesville,2014,15,Black,Female,0,0,0,1
3262,Charlottesville,2014,15,Black,Female,0,0,0,1
3263,Charlottesville,2014,15,Black,Female,0,0,0,1
3264,Charlottesville,2014,15,Black,Female,0,0,0,1
3265,Charlottesville,2014,15,Black,Female,0,0,0,1
3266,Charlottesville,2014,15,Black,Female,0,0,0,1
3267,Charlottesville,2014,15,Black,Female,0,0,0,0
3268,Charlottesville,2014,15,Black,Female,0,0,0,0
3269,Charlottesville,2014,15,Black,Female,0,0,0,0
3270,Charlottesville,2014,15,Black,Female,0,0,0,0
3271,Charlottesville,2014,15,Black,Female,0,0,0,0
3272,Charlottesville,2014,15,White,Female,0,0,0,1
3273,Charlottesville,2014,15,White,Female,0,0,0,1
3274,Charlottesville,2014,15,White,Female,0,0,0,1
3275,Charlottesville,2014,15,White,Female,0,0,0,1
3276,Charlottesville,2014,15,White,Female,0,0,0,1
3277,Charlottesville,2014,15,White,Female,0,0,0,1
3278,Charlottesville,2014,15,White,Female,0,0,0,1
3279,Charlottesville,2014,15,White,Female,0,0,0,1
3280,Charlottesville,2014,15,White,Female,0,0,0,1
3281,Charlottesville,2014,15,White,Female,0,0,0,1
3282,Charlottesville,2014,15,White,Female,0,0,0,1
